summoner_id,summoner_name,summoner_level,total_matches,first_match_time,first_match_duration,first_match_id,assists,champLevel,combatPlayerScore,creepsPerMinDeltas_0-10,creepsPerMinDeltas_10-20,creepsPerMinDeltas_20-30,creepsPerMinDeltas_30-end,csDiffPerMinDeltas_0-10,csDiffPerMinDeltas_10-20,csDiffPerMinDeltas_20-30,csDiffPerMinDeltas_30-end,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,damageTakenDiffPerMinDeltas_0-10,damageTakenDiffPerMinDeltas_10-20,damageTakenDiffPerMinDeltas_20-30,damageTakenDiffPerMinDeltas_30-end,damageTakenPerMinDeltas_0-10,damageTakenPerMinDeltas_10-20,damageTakenPerMinDeltas_20-30,damageTakenPerMinDeltas_30-end,deaths,doubleKills,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,goldEarned,goldPerMinDeltas_0-10,goldPerMinDeltas_10-20,goldPerMinDeltas_20-30,goldPerMinDeltas_30-end,goldSpent,id,inhibitorKills,item0,item1,item2,item3,item4,item5,item6,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,latest_match_time,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,objectivePlayerScore,participantId,pentaKills,perkPrimaryStyle,perkSubStyle,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,quadraKills,role,sightWardsBoughtInGame,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalPlayerScore,totalScoreRank,totalTimeCrowdControlDealt,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,xpDiffPerMinDeltas_0-10,xpDiffPerMinDeltas_10-20,xpDiffPerMinDeltas_20-30,xpDiffPerMinDeltas_30-end,xpPerMinDeltas_0-10,xpPerMinDeltas_10-20,xpPerMinDeltas_20-30,xpPerMinDeltas_30-end
92201075,TrEx18,5,7,2018-01-16T05:50:54.986000+00:00,0 days 00:14:00.000000000,2695060245,16.0,12.0,0.0,5.1,0.0,0.0,0.0,4.800000000000002,0.0,0.0,0.0,4624.0,4624.0,4268.0,-205.3,0.0,0.0,0.0,388.2,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,8012.0,496.3,0.0,0.0,0.0,2850.0,4.0,0.0,1054.0,3044.0,3067.0,1001.0,0.0,0.0,3340.0,1.0,13.0,MIDDLE,456.0,13.0,1.0,2018-01-17T06:05:14.227000+00:00,0.0,3005.0,2392.0,1005.0,0.0,0.0,0.0,0.0,4.0,0.0,8400.0,8200.0,48136.0,11330.0,7246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOLO,0.0,18.0,51142.0,13723.0,8252.0,1128.0,63.0,0.0,0.0,274.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,True,371.20000000000016,0.0,0.0,0.0,583.9000000000002,0.0,0.0,0.0
93650017,iMain N01,5,6,2018-03-10T06:24:33.477000+00:00,0 days 00:16:41.000000000,2736710108,4.0,11.0,0.0,3.5,0.0,0.0,0.0,1.7200000000000002,0.0,0.0,0.0,1885.0,1885.0,5206.0,-200.00000000000003,0.0,0.0,0.0,478.0,0.0,0.0,0.0,2.0,3.0,False,False,False,False,False,False,9014.0,318.3,0.0,0.0,0.0,8850.0,2.0,0.0,3142.0,3147.0,3111.0,1043.0,1036.0,1055.0,3340.0,2.0,13.0,NONE,0.0,9.0,2.0,2018-03-10T14:58:21.007000+00:00,654.0,968.0,888.0,3374.0,4.0,4.0,0.0,0.0,2.0,0.0,8100.0,8000.0,46817.0,12594.0,7109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,59.0,52490.0,13817.0,11503.0,3662.0,58.0,0.0,0.0,123.0,1.0,0.0,4704.0,334.0,1019.0,0.0,0.0,3.0,0.0,0.0,3.0,True,84.65999999999998,0.0,0.0,0.0,363.9,0.0,0.0,0.0
92729877,luexolu99,5,4,2018-03-10T06:56:11.750000+00:00,0 days 00:22:54.000000000,2736716714,10.0,13.0,0.0,0.8,3.6,0.0,0.0,0.0,0.0,0.0,0.0,6838.0,5972.0,11147.0,0.0,0.0,0.0,0.0,564.3,862.0999999999997,0.0,0.0,2.0,0.0,False,False,True,False,False,False,10869.0,353.0,412.7,0.0,0.0,6800.0,2.0,0.0,2003.0,1055.0,3133.0,3071.0,3076.0,3086.0,3340.0,3.0,10.0,JUNGLE,499.0,5.0,1.0,2018-03-21T08:32:17.048000+00:00,419.0,1229.0,288.0,2291.0,16.0,0.0,13.0,0.0,2.0,0.0,8100.0,8000.0,67383.0,10907.0,14573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,0.0,36.0,70890.0,11789.0,16942.0,8791.0,50.0,0.0,0.0,145.0,1.0,0.0,2277.0,593.0,77.0,2.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,331.8,464.2,0.0,0.0
93839689,Md95359,1,1,2018-03-09T13:05:59.377000+00:00,0 days 00:28:54.000000000,2736217337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,5089.0,100.0,164.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOP,0.0,0.0,0.0,2018-03-09T13:05:59.377000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8400.0,8200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93599676,lwvvs,5,6,2018-03-09T11:42:58.309000+00:00,0 days 00:30:05.000000000,2736195812,7.0,17.0,0.0,4.1,4.0,3.1,0.0,4.1,4.0,3.0,0.0,12430.0,5835.0,24460.0,460.6,526.1,1591.4,0.0,460.6,526.1,1680.6,0.0,0.0,4.0,False,False,True,False,False,False,13502.0,291.5,357.5,649.7,0.0,7200.0,5.0,0.0,3044.0,3044.0,3111.0,1054.0,1036.0,3065.0,3340.0,1.0,18.0,JUNGLE,0.0,18.0,4.0,2018-03-10T08:36:51.633000+00:00,0.0,2836.0,2836.0,8021.0,12.0,0.0,12.0,0.0,5.0,0.0,8400.0,8200.0,105334.0,27625.0,18651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE,0.0,17.0,114535.0,32503.0,26673.0,8576.0,112.0,0.0,0.0,88.0,3.0,2.0,6365.0,2041.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,True,538.6,429.1,783.3,0.0,538.6,429.1,806.5,0.0
93782084,HÃ¤sagi,5,6,2018-03-16T20:15:31.237000+00:00,0 days 00:26:05.000000000,2741305286,7.0,15.0,0.0,3.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2130.0,2130.0,16903.0,0.0,0.0,0.0,0.0,321.5,740.3,0.0,0.0,5.0,3.0,False,False,True,False,False,False,12784.0,386.4,518.8,0.0,0.0,12200.0,5.0,0.0,3072.0,3046.0,1029.0,3006.0,3031.0,0.0,3340.0,3.0,14.0,MIDDLE,665.0,7.0,2.0,2018-03-18T07:38:08.817000+00:00,780.0,6271.0,704.0,6075.0,12.0,8.0,4.0,0.0,5.0,0.0,8000.0,8200.0,106662.0,30303.0,11636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,40.0,112934.0,31008.0,18013.0,1967.0,109.0,0.0,0.0,110.0,1.0,0.0,0.0,0.0,301.0,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,350.7,705.9,0.0,0.0
93850617,BadGameSorry,5,7,2018-03-11T19:44:54.730000+00:00,0 days 00:29:59.000000000,2737921575,2.0,18.0,0.0,1.8,5.7,0.0,0.0,-0.2499999999999999,2.35,0.0,0.0,16956.0,16956.0,5738.0,-84.0,-484.45,0.0,0.0,267.4,432.3,0.0,0.0,1.0,11.0,False,False,False,True,False,False,20020.0,208.0,602.3,0.0,0.0,13950.0,4.0,1.0,3802.0,3020.0,3165.0,3100.0,3089.0,3041.0,3340.0,2.0,36.0,TOP,0.0,20.0,4.0,2018-03-12T15:58:29.077000+00:00,1264.0,178774.0,62291.0,8687.0,4.0,4.0,0.0,0.0,4.0,0.0,8200.0,8100.0,17580.0,4674.0,7084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,DUO,0.0,23.0,201461.0,66999.0,15771.0,1961.0,169.0,0.0,0.0,500.0,2.0,4.0,5106.0,34.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,True,25.349999999999994,323.15,0.0,0.0,262.4,674.9,0.0,0.0
93800109,EQMeasurement,5,7,2018-03-11T00:03:26.958000+00:00,0 days 00:15:21.000000000,2737394925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,-208.23999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,3086.0,120.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,0.0,0.0,0.0,2018-03-11T08:24:03.692000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8400.0,8200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,98.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93830413,GoodNamei,4,4,2018-03-11T06:03:19.450000+00:00,0 days 00:18:31.000000000,2737652903,4.0,13.0,0.0,5.3,0.0,0.0,0.0,2.3199999999999994,0.0,0.0,0.0,3762.0,3762.0,12535.0,-91.77999999999996,0.0,0.0,0.0,305.9,0.0,0.0,0.0,1.0,8.0,False,True,False,False,False,False,13419.0,531.9,0.0,0.0,0.0,12350.0,2.0,0.0,3071.0,3111.0,3046.0,3065.0,3025.0,0.0,3340.0,1.0,28.0,NONE,611.0,27.0,4.0,2018-03-11T07:28:31.735000+00:00,1014.0,1679.0,1679.0,2887.0,20.0,8.0,12.0,0.0,2.0,0.0,8400.0,8200.0,92453.0,26232.0,13350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DUO,0.0,25.0,97615.0,31002.0,16237.0,7475.0,98.0,0.0,0.0,359.0,2.0,3.0,3482.0,3090.0,0.0,2.0,0.0,6.0,0.0,0.0,5.0,True,200.12,0.0,0.0,0.0,479.5,0.0,0.0,0.0
92391513,KrisLzy,5,6,2018-03-18T01:23:42.856000+00:00,0 days 00:15:43.000000000,2742423645,15.0,11.0,0.0,4.4,0.0,0.0,0.0,2.66,0.0,0.0,0.0,6152.0,6152.0,3198.0,-113.14,0.0,0.0,0.0,361.0,0.0,0.0,0.0,1.0,2.0,False,False,True,False,False,False,11480.0,468.8,0.0,0.0,0.0,6600.0,5.0,0.0,1055.0,3508.0,3006.0,3086.0,1042.0,0.0,3340.0,2.0,17.0,NONE,526.0,14.0,2.0,2018-03-19T06:21:23.571000+00:00,487.0,1267.0,365.0,1197.0,12.0,4.0,8.0,0.0,5.0,0.0,8000.0,8200.0,60952.0,19885.0,5944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,10.0,67233.0,21103.0,7142.0,2062.0,87.0,0.0,0.0,339.0,1.0,0.0,5014.0,852.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,True,274.9,0.0,0.0,0.0,386.9,0.0,0.0,0.0
93802301,WFSN,3,3,2018-03-17T05:57:56.831000+00:00,0 days 00:20:02.000000000,2741979869,14.0,11.0,0.0,2.3,2.3,0.0,0.0,0.4,1.15,0.0,0.0,4134.0,4134.0,3037.0,-165.35000000000005,-801.5500000000003,0.0,0.0,228.0,697.6,0.0,0.0,3.0,0.0,False,False,True,False,False,False,6705.0,248.0,372.1,0.0,0.0,5850.0,3.0,0.0,3034.0,3094.0,1042.0,3133.0,0.0,1036.0,3340.0,1.0,3.0,TOP,440.0,2.0,1.0,2018-03-17T16:17:41.678000+00:00,872.0,4862.0,1374.0,4535.0,0.0,0.0,0.0,0.0,3.0,0.0,8000.0,8200.0,29023.0,10866.0,4677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,7.0,41620.0,12240.0,9256.0,847.0,46.0,0.0,0.0,129.0,2.0,0.0,7735.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,True,21.250000000000032,111.74999999999996,0.0,0.0,299.3,431.4,0.0,0.0
93729916,JonoKun ,3,3,2018-03-16T00:54:30.725000+00:00,0 days 00:13:19.000000000,2740902206,6.0,9.0,0.0,1.4,0.0,0.0,0.0,2.48,0.0,0.0,0.0,3604.0,3604.0,2486.0,-182.14000000000004,0.0,0.0,0.0,375.20000000000016,0.0,0.0,0.0,2.0,0.0,False,False,False,False,False,False,5731.0,350.7,0.0,0.0,0.0,3400.0,2.0,0.0,1056.0,3027.0,1001.0,0.0,0.0,0.0,3340.0,1.0,6.0,NONE,0.0,4.0,1.0,2018-03-17T06:02:35.937000+00:00,430.0,10061.0,2233.0,428.0,0.0,0.0,0.0,0.0,2.0,0.0,8200.0,8100.0,11177.0,1975.0,5565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,5.0,21239.0,4208.0,5993.0,2555.0,27.0,0.0,0.0,74.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,223.82,0.0,0.0,0.0,275.70000000000005,0.0,0.0,0.0
93840379,Teasir,2,2,2018-03-11T03:19:41.944000+00:00,0 days 00:16:09.000000000,2737539797,7.0,12.0,0.0,5.9,0.0,0.0,0.0,2.16,0.0,0.0,0.0,3320.0,3320.0,2782.0,-201.82000000000005,0.0,0.0,0.0,379.4,0.0,0.0,0.0,1.0,2.0,False,True,False,True,False,False,9504.0,448.4,0.0,0.0,0.0,7575.0,4.0,1.0,0.0,3041.0,2031.0,3020.0,3145.0,3285.0,3340.0,1.0,16.0,NONE,0.0,16.0,2.0,2018-03-11T03:39:31.486000+00:00,131.0,36890.0,15059.0,4455.0,0.0,0.0,0.0,0.0,4.0,0.0,8200.0,8100.0,9286.0,2496.0,3976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,20.0,65216.0,23417.0,8431.0,2109.0,89.0,0.0,0.0,63.0,3.0,0.0,19040.0,5861.0,0.0,1.0,0.0,12.0,1.0,0.0,8.0,True,152.85999999999996,0.0,0.0,0.0,510.4,0.0,0.0,0.0
93720031,eyezacnewton,2,1,2018-03-10T08:50:24.657000+00:00,0 days 00:22:41.000000000,2736765255,32.0,13.0,0.0,0.0,0.3,0.0,0.0,1.95,-2.220446049250313e-16,0.0,0.0,5493.0,2859.0,3833.0,-133.05,-10.100000000000025,0.0,0.0,321.9,664.5999999999998,0.0,0.0,2.0,1.0,False,False,True,False,True,False,10032.0,265.2,437.1,0.0,0.0,7300.0,4.0,0.0,3303.0,3107.0,3504.0,3041.0,3158.0,0.0,3340.0,2.0,6.0,BOTTOM,0.0,4.0,2.0,2018-03-10T08:50:24.657000+00:00,547.0,22564.0,11084.0,6043.0,0.0,0.0,0.0,0.0,4.0,0.0,8200.0,8100.0,5668.0,1805.0,4619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,36.0,30490.0,13313.0,10874.0,14963.0,7.0,0.0,0.0,165.0,9.0,0.0,2257.0,423.0,210.0,0.0,0.0,4.0,0.0,0.0,4.0,True,133.79999999999998,88.05000000000004,0.0,0.0,303.4,513.2,0.0,0.0
93840184,KoreaJuyeon,3,3,2018-03-10T18:57:03.444000+00:00,0 days 00:15:37.000000000,2737184547,5.0,11.0,0.0,5.6999999999999975,0.0,0.0,0.0,1.5399999999999996,0.0,0.0,0.0,3790.0,3790.0,8885.0,-160.2399999999999,0.0,0.0,0.0,601.1,0.0,0.0,0.0,1.0,0.0,False,False,False,True,False,False,8406.0,368.4,0.0,0.0,0.0,7100.0,2.0,1.0,3074.0,1055.0,0.0,3047.0,3751.0,1031.0,3340.0,1.0,9.0,NONE,0.0,8.0,1.0,2018-03-10T19:38:56.556000+00:00,796.0,5029.0,1845.0,2961.0,0.0,0.0,0.0,0.0,2.0,0.0,8400.0,8200.0,64722.0,12318.0,10034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,20.0,69752.0,14163.0,13773.0,3350.0,106.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,778.0,2.0,0.0,0.0,0.0,0.0,0.0,True,96.44,0.0,0.0,0.0,453.3,0.0,0.0,0.0
93639917,watermelonboiis,4,7,2018-03-10T15:20:00.572000+00:00,0 days 00:30:58.000000000,2736846755,1.0,13.0,0.0,1.0,0.7,1.3,0.0,0.9,0.0,0.2,0.0,2823.0,2823.0,15461.0,-47.59999999999998,-85.70000000000005,-545.4,0.0,332.4,581.9,540.2,0.0,4.0,0.0,False,False,False,False,False,False,8248.0,168.7,285.5,273.0,0.0,2900.0,1.0,0.0,1055.0,1028.0,1055.0,1055.0,1055.0,1028.0,3364.0,0.0,0.0,MIDDLE,0.0,0.0,0.0,2018-03-11T00:22:48.549000+00:00,632.0,506.0,181.0,3273.0,0.0,0.0,0.0,0.0,1.0,0.0,8100.0,8000.0,26154.0,2952.0,11493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOLO,0.0,123.0,26704.0,3177.0,14767.0,2690.0,30.0,0.0,0.0,251.0,2.0,0.0,44.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,55.899999999999984,-199.8,103.8,0.0,334.2,195.8,366.4,0.0
87631578,GTXforce,4,3,2018-03-10T10:18:55.191000+00:00,0 days 00:19:53.000000000,2736811042,2.0,13.0,0.0,6.2,0.0,0.0,0.0,1.3600000000000003,0.0,0.0,0.0,6853.0,6853.0,2888.0,-186.38,0.0,0.0,0.0,190.6,0.0,0.0,0.0,0.0,2.0,False,False,False,False,False,False,10199.0,356.5,0.0,0.0,0.0,9350.0,3.0,0.0,3285.0,1056.0,3089.0,3020.0,3113.0,0.0,3340.0,1.0,10.0,NONE,0.0,10.0,3.0,2018-03-10T17:42:22.885000+00:00,0.0,46133.0,8806.0,4844.0,8.0,4.0,4.0,0.0,3.0,0.0,8200.0,8100.0,16590.0,2123.0,2702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,14.0,96176.0,17627.0,7546.0,2585.0,130.0,0.0,0.0,40.0,1.0,1.0,33452.0,6696.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,95.81999999999998,0.0,0.0,0.0,547.9000000000002,0.0,0.0,0.0
93869145,Jungle 2trick,5,7,2018-03-08T02:00:31.856000+00:00,0 days 00:19:35.000000000,2735098454,10.0,12.0,0.0,3.3,0.0,0.0,0.0,2.0800000000000005,0.0,0.0,0.0,2291.0,2291.0,14448.0,-264.96000000000004,0.0,0.0,0.0,612.9,0.0,0.0,0.0,3.0,1.0,False,False,False,False,False,False,8674.0,378.2,0.0,0.0,0.0,8300.0,4.0,0.0,1054.0,3071.0,3111.0,3065.0,3024.0,0.0,3340.0,2.0,10.0,NONE,0.0,7.0,2.0,2018-03-10T18:13:44.766000+00:00,638.0,1334.0,1334.0,4591.0,11.0,0.0,7.0,0.0,4.0,0.0,8400.0,8200.0,55562.0,15864.0,14454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,18.0,59651.0,18443.0,19117.0,4324.0,53.0,0.0,0.0,97.0,2.0,0.0,2754.0,1244.0,72.0,0.0,0.0,3.0,0.0,0.0,2.0,True,102.14,0.0,0.0,0.0,378.6,0.0,0.0,0.0
93549622,IvA103,4,4,2018-03-02T16:04:30.777000+00:00,0 days 00:19:32.000000000,2730713822,3.0,12.0,0.0,2.1,0.0,0.0,0.0,0.7599999999999999,0.0,0.0,0.0,3555.0,3555.0,6258.0,-38.499999999999936,0.0,0.0,0.0,371.6,0.0,0.0,0.0,3.0,0.0,False,False,False,False,False,False,7932.0,262.4,0.0,0.0,0.0,6750.0,1.0,0.0,1026.0,1026.0,1027.0,3020.0,3089.0,0.0,3340.0,1.0,5.0,NONE,0.0,4.0,1.0,2018-03-03T09:20:19.943000+00:00,639.0,11604.0,4275.0,1434.0,0.0,0.0,0.0,0.0,1.0,0.0,8200.0,8100.0,19884.0,2766.0,6938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,12.0,34488.0,7042.0,8373.0,3457.0,39.0,0.0,0.0,113.0,2.0,0.0,3000.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,True,114.88,0.0,0.0,0.0,418.3,0.0,0.0,0.0
92151290,BekyNA,4,4,2018-01-17T04:23:06.553000+00:00,0 days 00:20:29.000000000,2695939595,1.0,12.0,0.0,3.5,8.1,0.0,0.0,1.4,3.3,0.0,0.0,12925.0,10258.0,3800.0,113.65000000000003,342.75000000000006,0.0,0.0,252.9,661.4000000000002,0.0,0.0,2.0,0.0,False,False,False,True,False,False,9254.0,274.1,563.5,0.0,0.0,8000.0,2.0,1.0,1055.0,3031.0,3006.0,1053.0,2015.0,1038.0,3363.0,2.0,5.0,BOTTOM,879.0,3.0,1.0,2018-01-17T06:05:14.227000+00:00,733.0,4731.0,847.0,3905.0,12.0,8.0,0.0,0.0,2.0,0.0,8000.0,8200.0,88247.0,13668.0,5104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_CARRY,0.0,3.0,92979.0,14515.0,9178.0,1290.0,123.0,0.0,0.0,98.0,3.0,0.0,0.0,0.0,169.0,1.0,0.0,9.0,0.0,0.0,7.0,True,94.70000000000002,34.849999999999994,0.0,0.0,333.2,508.8,0.0,0.0
92210442,SÃ¡sori,4,7,2018-01-15T02:31:41.928000+00:00,0 days 00:11:17.000000000,2694247515,7.0,9.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128.0,2128.0,3095.0,0.0,0.0,0.0,0.0,477.1,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,False,5270.0,374.20000000000016,0.0,0.0,0.0,2500.0,3.0,0.0,3133.0,1053.0,1001.0,0.0,0.0,0.0,3340.0,1.0,4.0,TOP,0.0,4.0,2.0,2018-01-16T06:47:16.625000+00:00,0.0,371.0,287.0,808.0,4.0,4.0,0.0,0.0,3.0,0.0,8400.0,8200.0,38613.0,5121.0,4675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,0.0,38985.0,5409.0,5483.0,1125.0,48.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,True,0.0,0.0,0.0,0.0,442.1,0.0,0.0,0.0
92100609,KurÃ¤ma,3,5,2018-01-15T02:55:40.470000+00:00,0 days 00:13:14.000000000,2694264693,14.0,10.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5745.0,5745.0,3473.0,0.0,0.0,0.0,0.0,490.5,0.0,0.0,0.0,2.0,5.0,False,True,False,False,False,False,8956.0,590.8,0.0,0.0,0.0,8550.0,3.0,0.0,1055.0,3147.0,3144.0,3087.0,3145.0,0.0,3340.0,2.0,16.0,MIDDLE,377.0,11.0,3.0,2018-01-16T06:47:16.625000+00:00,622.0,11369.0,5027.0,961.0,0.0,0.0,0.0,0.0,3.0,0.0,8400.0,8200.0,38360.0,12699.0,6164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,20.0,49729.0,17727.0,8126.0,994.0,55.0,0.0,0.0,198.0,2.0,1.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,532.2,0.0,0.0,0.0
92241043,Vxldezy,3,5,2018-01-16T05:24:21.075000+00:00,0 days 00:19:26.000000000,2695053770,10.0,11.0,0.0,1.8,0.0,0.0,0.0,1.2500000000000002,0.0,0.0,0.0,2325.0,2325.0,4345.0,-162.45,0.0,0.0,0.0,336.5,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,7801.0,303.5,0.0,0.0,0.0,6750.0,4.0,0.0,1054.0,3071.0,3111.0,1011.0,2003.0,1011.0,3340.0,1.0,4.0,TOP,0.0,4.0,1.0,2018-01-25T21:50:21.549000+00:00,0.0,541.0,541.0,2088.0,0.0,0.0,0.0,0.0,4.0,0.0,8400.0,8200.0,26718.0,5540.0,5976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,16.0,27722.0,6544.0,8064.0,2133.0,33.0,0.0,0.0,45.0,2.0,0.0,461.0,461.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,176.25000000000003,0.0,0.0,0.0,378.3,0.0,0.0,0.0
92160731,Doinkinater708,5,8,2018-01-15T20:34:33.886000+00:00,0 days 00:17:56.000000000,2694680433,4.0,10.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455.0,1455.0,5374.0,0.0,0.0,0.0,0.0,364.7,0.0,0.0,0.0,1.0,0.0,False,False,False,False,False,False,5566.0,203.9,0.0,0.0,0.0,3050.0,1.0,0.0,1055.0,3047.0,3133.0,1029.0,0.0,0.0,3340.0,0.0,1.0,TOP,0.0,0.0,1.0,2018-01-19T19:20:37.134000+00:00,588.0,316.0,116.0,2770.0,0.0,0.0,0.0,0.0,1.0,0.0,8100.0,8000.0,22095.0,3046.0,3608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOLO,0.0,13.0,22411.0,3163.0,6378.0,1207.0,26.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,432.6,0.0,0.0,0.0
